,from,to,pathway,database
2169,nid1a,itgb3b,8831898|969,ENSEMBL_SINGLECELLSIGNALR
2170,nid1a,ptprfa,9647658,ENSEMBL_SINGLECELLSIGNALR
2171,nlgn1,nrxn1b,8576240|145,ENSEMBL_SINGLECELLSIGNALR
2172,nlgn1,nrxn3a,8576240,ENSEMBL_SINGLECELLSIGNALR
2173,nlgn2a,nrxn1b,8576240,ENSEMBL_SINGLECELLSIGNALR
2174,nlgn2a,nrxn3a,8576240,ENSEMBL_SINGLECELLSIGNALR
2175,nlgn3a,nrxn1b,8576240|933,ENSEMBL_SINGLECELLSIGNALR
2176,nlgn3a,nrxn3a,8576240,ENSEMBL_SINGLECELLSIGNALR
2177,nmba,grpr,1720612|10454496|7838118|21729729|19463875,ENSEMBL_SINGLECELLSIGNALR
2178,nmba,nmbr,15169928|10454496|7838118|10544247|8253343|8392057,ENSEMBL_SINGLECELLSIGNALR
2179,nmu,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2180,nmu,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2181,nmu,nmur1a,10894543|15292653|10894543|10899166|15331768|10811630,ENSEMBL_SINGLECELLSIGNALR
2182,npb,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2183,npb,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2184,npb,LOC556532,12401809,ENSEMBL_SINGLECELLSIGNALR
2185,npffl,LOC561565,11024015|12421602|11325787|10851242|12609745,ENSEMBL_SINGLECELLSIGNALR
2186,LOC101884488,itga8,11470831,ENSEMBL_SINGLECELLSIGNALR
2187,LOC101884488,itgb1b.2,11470831,ENSEMBL_SINGLECELLSIGNALR
2188,nppb,npr2,15911069|8700153|12547834,ENSEMBL_SINGLECELLSIGNALR
2189,nppb,npr3,2169733,ENSEMBL_SINGLECELLSIGNALR
2190,nppb,npr2,8700153|7901875|1309330,ENSEMBL_SINGLECELLSIGNALR
2191,nppb,npr1b,2570358,ENSEMBL_SINGLECELLSIGNALR
2192,nppb,npr3,1309330|79,ENSEMBL_SINGLECELLSIGNALR
2193,nppc,npr1b,11952095|1309330|12709393,ENSEMBL_SINGLECELLSIGNALR
2194,nppc,npr3,11533490|13,ENSEMBL_SINGLECELLSIGNALR
2195,npvf,LOC561565,12242085|12,ENSEMBL_SINGLECELLSIGNALR
2196,npb,LOC556532,12130646|12401809|12719537|12130646,ENSEMBL_SINGLECELLSIGNALR
2197,npy,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2198,npy,mc4r,12015205,ENSEMBL_SINGLECELLSIGNALR
2199,npy,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2200,npy,LOC561565,12609745,ENSEMBL_SINGLECELLSIGNALR
2201,npy,npy1r,9549761|12007534|7559383|9001438,ENSEMBL_SINGLECELLSIGNALR
2202,npy,npy2r,9549761|8632753|7592910|9001438|7559383|12007534,ENSEMBL_SINGLECELLSIGNALR
2203,npy,npy4r,12417094|8824284|12007534,ENSEMBL_SINGLECELLSIGNALR
2204,npy,si:dkey-202l22.3,15885496,ENSEMBL_SINGLECELLSIGNALR
2205,nrg1,erbb2,1350381|751,ENSEMBL_SINGLECELLSIGNALR
2206,nrg1,erbb3a,7514177|7592681|11555649|9565587|8702572,ENSEMBL_SINGLECELLSIGNALR
2207,nrg1,erbb4b,8062828|10537356|7721889|9565587,ENSEMBL_SINGLECELLSIGNALR
2208,nrg1,gpc1a,ENSEMBL_SINGLECELLSIGNALR,
2209,nrg2a,erbb2,ENSEMBL_SINGLECELLSIGNALR,
2210,nrg2a,erbb3a,9168115|917,ENSEMBL_SINGLECELLSIGNALR
2211,nrg2a,erbb4b,9168115|917,ENSEMBL_SINGLECELLSIGNALR
2212,nrg3b,erbb2,ENSEMBL_SINGLECELLSIGNALR,
2213,nrg3b,erbb3a,ENSEMBL_SINGLECELLSIGNALR,
2214,nrg3b,erbb4b,9275162,ENSEMBL_SINGLECELLSIGNALR
2215,LOC103910147,gfra1b,9182803|941,ENSEMBL_SINGLECELLSIGNALR
2216,LOC103910147,gfra2a,9182803|108,ENSEMBL_SINGLECELLSIGNALR
2217,LOC103910147,gfra3,ENSEMBL_SINGLECELLSIGNALR,
2218,LOC103910147,ret,9182803|919,ENSEMBL_SINGLECELLSIGNALR
2219,ntf3,ngfra,ENSEMBL_SINGLECELLSIGNALR,
2220,ntf3,ntrk1,17439940,ENSEMBL_SINGLECELLSIGNALR
2221,ntf3,ntrk2b,8621424,ENSEMBL_SINGLECELLSIGNALR
2222,ntf3,ntrk3a,7679912|9488719|9973222,ENSEMBL_SINGLECELLSIGNALR
2223,ntn1a,adora2b,11048721,ENSEMBL_SINGLECELLSIGNALR
2224,ntn1a,dcc,8861902|10399920|9950216|12810718,ENSEMBL_SINGLECELLSIGNALR
2225,ntn1a,neo1a,8861902|126,ENSEMBL_SINGLECELLSIGNALR
2226,ntn1a,unc5a,9126742,ENSEMBL_SINGLECELLSIGNALR
2227,ntn1a,unc5b,9126742,ENSEMBL_SINGLECELLSIGNALR
2228,ntn1a,si:ch73-72b7.1,12810718|1,ENSEMBL_SINGLECELLSIGNALR
2229,ntn1a,unc5db,9126742,ENSEMBL_SINGLECELLSIGNALR
2230,ntn2,cdon,15520228,ENSEMBL_SINGLECELLSIGNALR
2231,ntn2,neo1a,15520228|1,ENSEMBL_SINGLECELLSIGNALR
2232,ntn4,dcc,17174565,ENSEMBL_SINGLECELLSIGNALR
2233,ntn4,unc5a,17174565,ENSEMBL_SINGLECELLSIGNALR
2234,LOC559501,lrrc4cb,14595443,ENSEMBL_SINGLECELLSIGNALR
2235,ntng2b,lrrc4.2,17973922,ENSEMBL_SINGLECELLSIGNALR
2236,ntng2b,lrrc4cb,ENSEMBL_SINGLECELLSIGNALR,
2237,nts,ngfra,ENSEMBL_SINGLECELLSIGNALR,
2238,nts,ntsr1,1331689|1694443|11811984|11723247|10930533|11559354|16087676,ENSEMBL_SINGLECELLSIGNALR
2239,nts,sort1b,9756851|161,ENSEMBL_SINGLECELLSIGNALR
2240,nucb2b,erap1a,ENSEMBL_SINGLECELLSIGNALR,
2241,nxph1,nrxn1b,9856994|8699246|9856994,ENSEMBL_SINGLECELLSIGNALR
2242,nxph1,nrxn3a,9856994,ENSEMBL_SINGLECELLSIGNALR
2243,nxph2a,nrxn1b,8699246,ENSEMBL_SINGLECELLSIGNALR
2244,LOC563017,nrxn1b,9856994,ENSEMBL_SINGLECELLSIGNALR
2245,LOC563017,nrxn3a,9856994,ENSEMBL_SINGLECELLSIGNALR
2246,olfm2a,robo2,16169070,ENSEMBL_SINGLECELLSIGNALR
2247,omgb,lingo1b,14966521,ENSEMBL_SINGLECELLSIGNALR
2248,omgb,ngfra,ENSEMBL_SINGLECELLSIGNALR,
2249,omgb,rtn4r,12068310,ENSEMBL_SINGLECELLSIGNALR
2250,omgb,rtn4rl1b,12068310,ENSEMBL_SINGLECELLSIGNALR
2251,ostn,npr3,17951249,ENSEMBL_SINGLECELLSIGNALR
2252,avp,avpr1ab,8106369|9884074|9334232|9322919|9459574|9264324|10519430|12660315,ENSEMBL_SINGLECELLSIGNALR
2253,avp,avpr2aa,9884074|9322919|9459574|9264324|7774575|12660315,ENSEMBL_SINGLECELLSIGNALR
2254,avp,oxtrl,1313946|10519430|7774575|12660315|16158071|7475979|8955347|10698266,ENSEMBL_SINGLECELLSIGNALR
2255,p4hb,mttp,ENSEMBL_SINGLECELLSIGNALR,
2256,paplnb,nectin4a,ENSEMBL_SINGLECELLSIGNALR,
2257,pcsk9,vldlr,17452316,ENSEMBL_SINGLECELLSIGNALR
2258,pdap1b,pdgfrb,11331882,ENSEMBL_SINGLECELLSIGNALR
2259,si:ch211-241b2.5,pdcd2,15207811|25,ENSEMBL_SINGLECELLSIGNALR
2260,pdgfab,pdgfra,15207811|25,ENSEMBL_SINGLECELLSIGNALR
2261,pdgfab,pdgfrb,ENSEMBL_SINGLECELLSIGNALR,
2262,si:ch211-79m20.1,itgav,ENSEMBL_SINGLECELLSIGNALR,
2263,si:ch211-79m20.1,lrp1ab,11854294,ENSEMBL_SINGLECELLSIGNALR
2264,si:ch211-79m20.1,pdgfra,15207811|25,ENSEMBL_SINGLECELLSIGNALR
2265,si:ch211-79m20.1,pdgfrb,2850496|119,ENSEMBL_SINGLECELLSIGNALR
2266,si:ch211-79m20.1,s1pr1,ENSEMBL_SINGLECELLSIGNALR,
2267,pdgfc,flt1,ENSEMBL_SINGLECELLSIGNALR,
2268,pdgfc,flt4,ENSEMBL_SINGLECELLSIGNALR,
2269,pdgfc,kdr,ENSEMBL_SINGLECELLSIGNALR,
2270,pdgfc,pdgfra,10806482|11297552|10806482|11342471,ENSEMBL_SINGLECELLSIGNALR
2271,pdgfc,pdgfrb,ENSEMBL_SINGLECELLSIGNALR,
2272,pdgfd,pdgfra,ENSEMBL_SINGLECELLSIGNALR,
2273,pdgfd,pdgfrb,15207811|15,ENSEMBL_SINGLECELLSIGNALR
2274,pdyn,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2275,pdyn,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2276,pdyn,oprd1b,9686407,ENSEMBL_SINGLECELLSIGNALR
2277,pdyn,oprk1,8170987|7869844|7624359|9686407|9262330|1967312,ENSEMBL_SINGLECELLSIGNALR
2278,pdyn,oprm1,9686407,ENSEMBL_SINGLECELLSIGNALR
2279,penka,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2280,penka,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2281,penka,ogfr1,16820893,ENSEMBL_SINGLECELLSIGNALR
2282,penka,oprd1b,9686407,ENSEMBL_SINGLECELLSIGNALR
2283,penka,oprk1,ENSEMBL_SINGLECELLSIGNALR,
2284,penka,oprm1,9686407,ENSEMBL_SINGLECELLSIGNALR
2285,pgfb,flt1,9452434|147,ENSEMBL_SINGLECELLSIGNALR
2286,pgfb,nrp1a,11986311,ENSEMBL_SINGLECELLSIGNALR
2287,pgfb,nrp2a,10748121,ENSEMBL_SINGLECELLSIGNALR
2288,pigf,flt1,7929268,ENSEMBL_SINGLECELLSIGNALR
2289,pkmb,cd44b,ENSEMBL_SINGLECELLSIGNALR,
2290,pla2g10,pla2r1,11019817|11,ENSEMBL_SINGLECELLSIGNALR
2291,plat,itgb2,ENSEMBL_SINGLECELLSIGNALR,
2292,plat,lrp1ab,11560943|10632583|1502153,ENSEMBL_SINGLECELLSIGNALR
2293,plaub,igf2r,9566979,ENSEMBL_SINGLECELLSIGNALR
2294,plaub,itga3a,ENSEMBL_SINGLECELLSIGNALR,
2295,plaub,itga5,ENSEMBL_SINGLECELLSIGNALR,
2296,plaub,itgav,ENSEMBL_SINGLECELLSIGNALR,
2297,plaub,itgb1b.2,ENSEMBL_SINGLECELLSIGNALR,
2298,plaub,itgb2,ENSEMBL_SINGLECELLSIGNALR,
2299,plaub,itgb5,ENSEMBL_SINGLECELLSIGNALR,
2300,plaub,lrp1ab,11560943,ENSEMBL_SINGLECELLSIGNALR
2301,plaub,lrp2a,8344937,ENSEMBL_SINGLECELLSIGNALR
2302,plaub,mrc2,ENSEMBL_SINGLECELLSIGNALR,
2303,plaub,zmp:0000001114,10962009,ENSEMBL_SINGLECELLSIGNALR
2304,plaub,vldlr,ENSEMBL_SINGLECELLSIGNALR,
2305,plg,si:dkey-163m14.2,10978167,ENSEMBL_SINGLECELLSIGNALR
2306,plg,f2rl1.1,12604689|10978167|9020112,ENSEMBL_SINGLECELLSIGNALR
2307,plg,f3a,9490681,ENSEMBL_SINGLECELLSIGNALR
2308,plg,flt1,ENSEMBL_SINGLECELLSIGNALR,
2309,plg,itga9,15247268,ENSEMBL_SINGLECELLSIGNALR
2310,plg,itgb1b.2,15247268,ENSEMBL_SINGLECELLSIGNALR
2311,plg,itgb2,ENSEMBL_SINGLECELLSIGNALR,
2312,plg,plgrkt,19897580,ENSEMBL_SINGLECELLSIGNALR
2313,pltp,si:cabz01083442.1,14559902,ENSEMBL_SINGLECELLSIGNALR
2314,pmchl,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2315,pmchl,mchr1b,10421368|10421367|11375253|11478907|11839762,ENSEMBL_SINGLECELLSIGNALR
2316,pmchl,mchr2a,10471841|11404457|11416225|11404457|11274220|11478907|11839762,ENSEMBL_SINGLECELLSIGNALR
2317,pmchl,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2318,pnocb,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2319,pnocb,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2320,pnocb,oprl1,7481766|12967935|8849681|10369464|12070757|22827708|10692489|11097863,ENSEMBL_SINGLECELLSIGNALR
2321,pomcb,adcyap1r1b,ENSEMBL_SINGLECELLSIGNALR,
2322,pomcb,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2323,pomcb,adrb2a,ENSEMBL_SINGLECELLSIGNALR,
2324,pomcb,adrb3b,ENSEMBL_SINGLECELLSIGNALR,
2325,pomcb,gpr84,ENSEMBL_SINGLECELLSIGNALR,
2326,pomcb,mc1r,1516719|10942578|7774675|12007532|10942578|11041375,ENSEMBL_SINGLECELLSIGNALR
2327,pomcb,mc2r,9058374|122,ENSEMBL_SINGLECELLSIGNALR
2328,pomcb,mc3r,7774675|10358030|10493100,ENSEMBL_SINGLECELLSIGNALR
2329,pomcb,mc4r,8884876|10493100|11101306|12165561,ENSEMBL_SINGLECELLSIGNALR
2330,pomcb,mc5rb,11785979|7774675|12007532|11606131|8185570,ENSEMBL_SINGLECELLSIGNALR
2331,pomcb,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2332,pomcb,oprd1b,15464143|97,ENSEMBL_SINGLECELLSIGNALR
2333,pomcb,oprk1,8624732|9686407|7624359,ENSEMBL_SINGLECELLSIGNALR
2334,pomcb,oprm1,15464143,ENSEMBL_SINGLECELLSIGNALR
2335,pomcb,pth1r,ENSEMBL_SINGLECELLSIGNALR,
2336,pomcb,ramp2,ENSEMBL_SINGLECELLSIGNALR,
2337,pomcb,tshr,ENSEMBL_SINGLECELLSIGNALR,
2338,pomcb,vipr1b,ENSEMBL_SINGLECELLSIGNALR,
2339,pon3.1,htr2ab,16537434,ENSEMBL_SINGLECELLSIGNALR
2340,LOC101883994,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2341,LOC101883994,cxcr2,8137938|8195702|1427896,ENSEMBL_SINGLECELLSIGNALR
2342,LOC101883994,cxcr2,10699158,ENSEMBL_SINGLECELLSIGNALR
2343,LOC101883994,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2344,prlh2,si:dkey-202l22.3,11030716|12606605|9607765|11030716|10475064,ENSEMBL_SINGLECELLSIGNALR
2345,prl,prlra,2558309|11356126|9626554|10966654|7984244,ENSEMBL_SINGLECELLSIGNALR
2346,proca,itgb2,ENSEMBL_SINGLECELLSIGNALR,
2347,pros1,axl,7867073,ENSEMBL_SINGLECELLSIGNALR
2348,pros1,tyro3,7867073|864,ENSEMBL_SINGLECELLSIGNALR
2349,psap,celsr1a,16169070,ENSEMBL_SINGLECELLSIGNALR
2350,psap,gpr37a,23690594,ENSEMBL_SINGLECELLSIGNALR
2351,psap,gpr37l1b,23690594,ENSEMBL_SINGLECELLSIGNALR
2352,psap,lrp1ab,9707421,ENSEMBL_SINGLECELLSIGNALR
2353,psap,sort1b,ENSEMBL_SINGLECELLSIGNALR,
2354,psen1,cd44b,ENSEMBL_SINGLECELLSIGNALR,
2355,psen1,notch1a,10077672|10206645|12374741,ENSEMBL_SINGLECELLSIGNALR
2356,psen1,notch2,11518718,ENSEMBL_SINGLECELLSIGNALR
2357,psen1,notch3,11518718,ENSEMBL_SINGLECELLSIGNALR
2358,psen1,dll4,11518718,ENSEMBL_SINGLECELLSIGNALR
2359,ptdss1b,jmjd6,10811223,ENSEMBL_SINGLECELLSIGNALR
2360,ptdss1b,scarb1,8999945,ENSEMBL_SINGLECELLSIGNALR
2361,ptgs2b,alox5a,ENSEMBL_SINGLECELLSIGNALR,
2362,ptgs2b,cav1,11432874,ENSEMBL_SINGLECELLSIGNALR
2363,pth2,adcyap1r1b,ENSEMBL_SINGLECELLSIGNALR,
2364,pth2,adrb2a,ENSEMBL_SINGLECELLSIGNALR,
2365,pth2,adrb3b,ENSEMBL_SINGLECELLSIGNALR,
2366,pth2,gpr84,ENSEMBL_SINGLECELLSIGNALR,
2367,pth2,pth1r,11159842|11,ENSEMBL_SINGLECELLSIGNALR
2368,pth2,pth2rb,11861531|10854439|11602681,ENSEMBL_SINGLECELLSIGNALR
2369,pth2,ramp2,ENSEMBL_SINGLECELLSIGNALR,
2370,pth2,tshr,ENSEMBL_SINGLECELLSIGNALR,
2371,pth2,vipr1b,ENSEMBL_SINGLECELLSIGNALR,
2372,pthlhb,adcyap1r1b,ENSEMBL_SINGLECELLSIGNALR,
2373,pthlhb,adrb2a,ENSEMBL_SINGLECELLSIGNALR,
2374,pthlhb,adrb3b,ENSEMBL_SINGLECELLSIGNALR,
2375,pthlhb,gpr84,ENSEMBL_SINGLECELLSIGNALR,
2376,pthlhb,si:dkey-202l22.3,ENSEMBL_SINGLECELLSIGNALR,
2377,pthlhb,pth1r,2558877|8702701|9108031,ENSEMBL_SINGLECELLSIGNALR
2378,pthlhb,pth2rb,8702701,ENSEMBL_SINGLECELLSIGNALR
2379,pthlhb,ramp2,ENSEMBL_SINGLECELLSIGNALR,
2380,pthlhb,tshr,ENSEMBL_SINGLECELLSIGNALR,
2381,pthlhb,vipr1b,ENSEMBL_SINGLECELLSIGNALR,
2382,pth1a,adcyap1r1b,ENSEMBL_SINGLECELLSIGNALR,
2383,pth1a,adrb2a,ENSEMBL_SINGLECELLSIGNALR,
2384,pth1a,adrb3b,ENSEMBL_SINGLECELLSIGNALR,
2385,pth1a,gpr84,ENSEMBL_SINGLECELLSIGNALR,
2386,pth1a,pth1r,12947048|91,ENSEMBL_SINGLECELLSIGNALR
2387,pth1a,pth2rb,7797535|948,ENSEMBL_SINGLECELLSIGNALR
2388,pth1a,ramp2,ENSEMBL_SINGLECELLSIGNALR,
2389,pth1a,tshr,ENSEMBL_SINGLECELLSIGNALR,
2390,pth1a,vipr1b,ENSEMBL_SINGLECELLSIGNALR,
2391,si:ch211-222l21.1,vipr1b,8886855,ENSEMBL_SINGLECELLSIGNALR
2392,ptn,alk,11278720,ENSEMBL_SINGLECELLSIGNALR
2393,ptn,cdh10a,16169070,ENSEMBL_SINGLECELLSIGNALR
2394,ptn,plxnb2a.3,16169070,ENSEMBL_SINGLECELLSIGNALR
2395,ptn,ptprsa,16169070,ENSEMBL_SINGLECELLSIGNALR
2396,ptn,ptprz1b,10706604|17,ENSEMBL_SINGLECELLSIGNALR
2397,pyya,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2398,pyya,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2399,pyya,npy1r,9549761|127,ENSEMBL_SINGLECELLSIGNALR
2400,pyya,npy2r,8632753|7592910|11408607,ENSEMBL_SINGLECELLSIGNALR
2401,pyya,npy4r,11825645|13,ENSEMBL_SINGLECELLSIGNALR
2402,qdprb.4,dysf,ENSEMBL_SINGLECELLSIGNALR,
2403,rbp3,notch1a,11511084,ENSEMBL_SINGLECELLSIGNALR
2404,rbp4,stra6,23959802,ENSEMBL_SINGLECELLSIGNALR
2405,ren,atp6ap2,12045255,ENSEMBL_SINGLECELLSIGNALR
2406,rgma,bmpr1ba,ENSEMBL_SINGLECELLSIGNALR,
2407,rgma,bmpr2b,ENSEMBL_SINGLECELLSIGNALR,
2408,rgma,neo1a,15258590,ENSEMBL_SINGLECELLSIGNALR
2409,rgmb,bmpr1ba,ENSEMBL_SINGLECELLSIGNALR,
2410,rgmb,bmpr2b,ENSEMBL_SINGLECELLSIGNALR,
2411,rgmb,neo1a,19944164,ENSEMBL_SINGLECELLSIGNALR
2412,rims2a,si:cabz01083442.1,16192289,ENSEMBL_SINGLECELLSIGNALR
2413,rln3b,adcyap1r1b,ENSEMBL_SINGLECELLSIGNALR,
2414,rln3b,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2415,rln3b,adrb2a,ENSEMBL_SINGLECELLSIGNALR,
2416,rln3b,adrb3b,ENSEMBL_SINGLECELLSIGNALR,
2417,rln3b,gpr84,ENSEMBL_SINGLECELLSIGNALR,
2418,rln3b,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2419,rln3b,pth1r,ENSEMBL_SINGLECELLSIGNALR,
2420,rln3b,ramp2,ENSEMBL_SINGLECELLSIGNALR,
2421,rln3b,rxfp1,12506116|15649866|14522968,ENSEMBL_SINGLECELLSIGNALR
2422,rln3b,rxfp2a,16411781,ENSEMBL_SINGLECELLSIGNALR
2423,rln3b,tshr,ENSEMBL_SINGLECELLSIGNALR,
2424,rln3b,vipr1b,ENSEMBL_SINGLECELLSIGNALR,
2425,rph3ab,nrxn1b,8901523,ENSEMBL_SINGLECELLSIGNALR
2426,rps19,c5ar1,11107061|12,ENSEMBL_SINGLECELLSIGNALR
2427,rspo1,fzd8a,ENSEMBL_SINGLECELLSIGNALR,
2428,rspo1,lgr4,21693646,ENSEMBL_SINGLECELLSIGNALR
2429,rspo1,lrp6,18400942,ENSEMBL_SINGLECELLSIGNALR
2430,rspo1,znrf3,24349440,ENSEMBL_SINGLECELLSIGNALR
2431,rspo2,lgr4,21693646,ENSEMBL_SINGLECELLSIGNALR
2432,rspo3,fzd8a,16543246,ENSEMBL_SINGLECELLSIGNALR
2433,rspo3,lgr4,21693646|21909076|21693646,ENSEMBL_SINGLECELLSIGNALR
2434,rspo3,lrp6,16543246,ENSEMBL_SINGLECELLSIGNALR
2435,rspo3,sdc4,21397842,ENSEMBL_SINGLECELLSIGNALR
2436,rspo4,lgr4,21693646,ENSEMBL_SINGLECELLSIGNALR
2437,rtn4a,gjb8,ENSEMBL_SINGLECELLSIGNALR,
2438,rtn4a,lingo1b,15694322,ENSEMBL_SINGLECELLSIGNALR
2439,rtn4a,ngfra,ENSEMBL_SINGLECELLSIGNALR,
2440,rtn4a,rtn4r,11201742|16,ENSEMBL_SINGLECELLSIGNALR
2441,rtn4a,rtn4rl1b,ENSEMBL_SINGLECELLSIGNALR,
2442,rtn4a,tnfrsf19,15694322,ENSEMBL_SINGLECELLSIGNALR
2443,saa,adra2a,ENSEMBL_SINGLECELLSIGNALR,
2444,saa,si:ch73-160i9.2,10753626,ENSEMBL_SINGLECELLSIGNALR
2445,saa,si:ch73-160i9.2,9892621,ENSEMBL_SINGLECELLSIGNALR
2446,saa,mtnr1ab,ENSEMBL_SINGLECELLSIGNALR,
2447,saa,scarb1,ENSEMBL_SINGLECELLSIGNALR,
2448,sema3ab,nrp1a,10520994|10934324|15721238|9331348,ENSEMBL_SINGLECELLSIGNALR
2449,sema3ab,nrp2a,21059704,ENSEMBL_SINGLECELLSIGNALR
2450,sema3ab,plxna1a,10520994,ENSEMBL_SINGLECELLSIGNALR
2451,sema3ab,plxna2,10934324,ENSEMBL_SINGLECELLSIGNALR
2452,sema3ab,plxna3,ENSEMBL_SINGLECELLSIGNALR,
2453,sema3ab,plxna4,15721238,ENSEMBL_SINGLECELLSIGNALR
2454,sema3b,nrp1a,10196546,ENSEMBL_SINGLECELLSIGNALR
2455,sema3b,nrp2a,10196546,ENSEMBL_SINGLECELLSIGNALR
2456,sema3c,nrp1a,9331348,ENSEMBL_SINGLECELLSIGNALR
2457,sema3c,nrp2a,10196546|93,ENSEMBL_SINGLECELLSIGNALR
2458,sema3d,nrp1a,15456815,ENSEMBL_SINGLECELLSIGNALR
2459,sema3e,nrp1a,ENSEMBL_SINGLECELLSIGNALR,
2460,sema3fb,nrp1a,9883722,ENSEMBL_SINGLECELLSIGNALR
2461,sema3fb,nrp2a,15721238|99,ENSEMBL_SINGLECELLSIGNALR
2462,sema3fb,plxna1a,ENSEMBL_SINGLECELLSIGNALR,
2463,sema3fb,plxna3,15721238,ENSEMBL_SINGLECELLSIGNALR
2464,sema3bl,nrp2a,19887479,ENSEMBL_SINGLECELLSIGNALR
2465,sema4bb,dcbld2,17213806,ENSEMBL_SINGLECELLSIGNALR
2466,sema4c,plxnb2a.3,21122816,ENSEMBL_SINGLECELLSIGNALR
2467,sema4d,erbb2,15210733,ENSEMBL_SINGLECELLSIGNALR
2468,sema4d,met,12198496,ENSEMBL_SINGLECELLSIGNALR
2469,sema4d,plxnb1a,10520995|12198496|11937491,ENSEMBL_SINGLECELLSIGNALR
2470,sema4d,plxnb2a.3,15330859,ENSEMBL_SINGLECELLSIGNALR
2471,sema4f,nrp2a,9856463,ENSEMBL_SINGLECELLSIGNALR
2472,sema4ga,plxnb2a.3,21122816,ENSEMBL_SINGLECELLSIGNALR
2473,sema5a,met,15218527,ENSEMBL_SINGLECELLSIGNALR
2474,sema5a,plxnb3,15218527,ENSEMBL_SINGLECELLSIGNALR
2475,sema6a,plxna2,18327254,ENSEMBL_SINGLECELLSIGNALR
2476,sema6a,plxna4,20606624,ENSEMBL_SINGLECELLSIGNALR
2477,sema6dl,kdr,14977921,ENSEMBL_SINGLECELLSIGNALR
2478,sema6dl,plxna1a,14977921,ENSEMBL_SINGLECELLSIGNALR
2479,sema6dl,tyrobp,16715077,ENSEMBL_SINGLECELLSIGNALR
2480,sema7a,itga1,7377534,ENSEMBL_SINGLECELLSIGNALR
2481,sema7a,itgb1b.2,7377534,ENSEMBL_SINGLECELLSIGNALR
2482,sema7a,plxnc1,10520995,ENSEMBL_SINGLECELLSIGNALR
2483,serpinc1,gpc1a,ENSEMBL_SINGLECELLSIGNALR,
2484,serpinc1,lrp1ab,8626456|146,ENSEMBL_SINGLECELLSIGNALR
2485,serpinc1,sdc2,1315572,ENSEMBL_SINGLECELLSIGNALR
2486,serpine1,itgav,ENSEMBL_SINGLECELLSIGNALR,
2487,serpine1,itgb5,ENSEMBL_SINGLECELLSIGNALR,
2488,serpine1,lrp1ab,15001579,ENSEMBL_SINGLECELLSIGNALR
2489,serpine1,lrp2a,8344937,ENSEMBL_SINGLECELLSIGNALR
2490,serpine2,lrp1ab,14596620,ENSEMBL_SINGLECELLSIGNALR
2491,serping1,lrp1ab,9388254,ENSEMBL_SINGLECELLSIGNALR
2492,serping1,selp,14568956,ENSEMBL_SINGLECELLSIGNALR
2493,sfrp1b,fzd2,6172602,ENSEMBL_SINGLECELLSIGNALR
2494,sfrp1b,fzd6,10347172,ENSEMBL_SINGLECELLSIGNALR
2495,shank1,si:cabz01083442.1,16192279,ENSEMBL_SINGLECELLSIGNALR
2496,shank1,adgrl2b.1,ENSEMBL_SINGLECELLSIGNALR,
2497,shank1,sstr2b,10551867|11,ENSEMBL_SINGLECELLSIGNALR
2498,shha,boc,17086203,ENSEMBL_SINGLECELLSIGNALR
2499,shha,cdon,17086203,ENSEMBL_SINGLECELLSIGNALR
2500,shha,gpc5a,21339334,ENSEMBL_SINGLECELLSIGNALR
2501,shha,hhip,10050855,ENSEMBL_SINGLECELLSIGNALR
2502,shha,lrp2a,22340494,ENSEMBL_SINGLECELLSIGNALR
2503,shha,ptch1,9811851|169,ENSEMBL_SINGLECELLSIGNALR
2504,shha,ptch2,9811851,ENSEMBL_SINGLECELLSIGNALR
2505,shha,smo,16867986,ENSEMBL_SINGLECELLSIGNALR
2506,slit1a,gpc1a,10364234,ENSEMBL_SINGLECELLSIGNALR
2507,slit1a,robo1,10433822,ENSEMBL_SINGLECELLSIGNALR
2508,slit2,dcc,ENSEMBL_SINGLECELLSIGNALR,
2509,slit2,gpc1a,10364234|11375980|10364234,ENSEMBL_SINGLECELLSIGNALR
2510,slit2,robo1,10102268,ENSEMBL_SINGLECELLSIGNALR
2511,slit2,robo2,15130495|1,ENSEMBL_SINGLECELLSIGNALR
