,from,to,source,database
2152,GSTP1,FAS,ppi_lr,ppi_prediction
2153,GSTP1,HMMR,ppi_lr,ppi_prediction
2154,CALR,LRP5,ppi_lr,ppi_prediction
2155,CALR,HMMR,ppi_lr,ppi_prediction
2156,ANXA1,LIFR,ppi_lr,ppi_prediction
2157,ANXA1,DDR2,ppi_lr,ppi_prediction
2158,EFNB2,EPHA7,ppi_lr,ppi_prediction
2159,JAG2,EPHA7,ppi_lr,ppi_prediction
2160,RTN4,EPHA2,ppi_lr,ppi_prediction
2161,RTN4,FZD6,ppi_lr,ppi_prediction
2162,RTN4,EPHA7,ppi_lr,ppi_prediction
2163,EFNB1,EPHA7,ppi_lr,ppi_prediction
2164,ARF1,CD44,ppi_lr,ppi_prediction
2165,CALR,CD44,ppi_lr,ppi_prediction
2166,IGF1,INSR,ppi_lr,ppi_prediction
2167,EPGN,ERBB4,ppi_lr,ppi_prediction
2168,PDGFC,PDGFRB,ppi_lr,ppi_prediction
2169,APP,TGFBR2,ppi_lr,ppi_prediction
2170,F2,LRP1,ppi_lr,ppi_prediction
2171,WNT5A,LRP6,ppi_lr,ppi_prediction
2172,WNT4,LRP6,ppi_lr,ppi_prediction
2173,WNT1,LRP6,ppi_lr,ppi_prediction
2174,WNT11,LRP6,ppi_lr,ppi_prediction
2175,WNT3A,LRP6,ppi_lr,ppi_prediction
2176,WNT7A,LRP6,ppi_lr,ppi_prediction
2177,PSEN1,NOTCH1,ppi_lr,ppi_prediction
2178,WNT1,NOTCH1,ppi_lr,ppi_prediction
2179,ADAM17,NOTCH1,ppi_lr,ppi_prediction
2180,RSPO2,SDC4,ppi_lr,ppi_prediction
2181,RSPO3,SDC4,ppi_lr,ppi_prediction
2182,EREG,ERBB3,ppi_lr,ppi_prediction
2183,TNFSF14,TRAF2,ppi_lr,ppi_prediction
2184,WNT5A,FZD5,ppi_lr,ppi_prediction
2185,ADAM17,IL1R2,ppi_lr,ppi_prediction
2186,GZMB,FGFR1,ppi_lr,ppi_prediction
2187,IL22,IL20RA,ppi_lr,ppi_prediction
2188,WNT5A,FZD3,ppi_lr,ppi_prediction
2189,WNT5A,ROR2,ppi_lr,ppi_prediction
2190,WNT4,LRP5,ppi_lr,ppi_prediction
2191,WNT4,FZD3,ppi_lr,ppi_prediction
2192,CSF3,CSF2RA,ppi_lr,ppi_prediction
2193,IL22,IFNAR2,ppi_lr,ppi_prediction
2194,CSF1,CSF3R,ppi_lr,ppi_prediction
2195,CCL2,ACKR4,ppi_lr,ppi_prediction
2196,TDGF1,ACVR1B,ppi_lr,ppi_prediction
2197,WNT1,FZD6,ppi_lr,ppi_prediction
2198,WNT3A,LRP5,ppi_lr,ppi_prediction
2199,WNT7A,LRP5,ppi_lr,ppi_prediction
2200,CSF1,CSF2RA,ppi_lr,ppi_prediction
2201,WNT11,FZD3,ppi_lr,ppi_prediction
2202,WNT11,FZD6,ppi_lr,ppi_prediction
2203,WNT11,MUSK,ppi_lr,ppi_prediction
2204,PTN,ALK,ppi_lr,ppi_prediction
2205,WNT3A,FZD3,ppi_lr,ppi_prediction
2206,WNT7A,FZD3,ppi_lr,ppi_prediction
2207,WNT3,FZD3,ppi_lr,ppi_prediction
2208,WNT7B,FZD3,ppi_lr,ppi_prediction
2209,IHH,PTCH2,ppi_lr,ppi_prediction
2210,SHH,PTCH2,ppi_lr,ppi_prediction
2211,CCL26,CCR5,ppi_lr,ppi_prediction
2212,DHH,PTCH1,ppi_lr,ppi_prediction
2213,ADAM17,IL6R,ppi_lr,ppi_prediction
2214,PLG,F2RL1,ppi_lr,ppi_prediction
2215,WNT3A,FZD8,ppi_lr,ppi_prediction
2216,WNT3A,FZD1,ppi_lr,ppi_prediction
2217,WNT3A,RYK,ppi_lr,ppi_prediction
2218,WNT3A,FZD2,ppi_lr,ppi_prediction
2219,CCL26,CX3CR1,ppi_lr,ppi_prediction
2220,WNT7A,FZD7,ppi_lr,ppi_prediction
2221,MDK,NOTCH2,ppi_lr,ppi_prediction
2222,IL10,IFNAR2,ppi_lr,ppi_prediction
2223,PENK,OPRL1,ppi_lr,ppi_prediction
2224,CNTF,CRLF1,ppi_lr,ppi_prediction
2225,EDN1,EDNRB,ppi_lr,ppi_prediction
2226,CALM1,CALCR,ppi_lr,ppi_prediction
2227,TGFB1,ITGB6,ppi_lr,ppi_prediction
2228,VTN,ITGB6,ppi_lr,ppi_prediction
2229,TGFA,ERBB4,ppi_lr,ppi_prediction
2230,ADAM17,ERBB4,ppi_lr,ppi_prediction
2231,MDK,LRP2,ppi_lr,ppi_prediction
2232,PLAU,LRP2,ppi_lr,ppi_prediction
2233,APOE,LRP2,ppi_lr,ppi_prediction
2234,SERPINE1,LRP2,ppi_lr,ppi_prediction
2235,LRPAP1,LRP2,ppi_lr,ppi_prediction
2236,TGFB1,ERBB2,ppi_lr,ppi_prediction
2237,TGFA,ERBB2,ppi_lr,ppi_prediction
2238,ANGPT2,ITGA5,ppi_lr,ppi_prediction
2239,COL1A1,ITGA5,ppi_lr,ppi_prediction
2240,APP,SDC1,ppi_lr,ppi_prediction
2241,APP,LRP1,ppi_lr,ppi_prediction
2242,APP,KDR,ppi_lr,ppi_prediction
2243,APP,NCSTN,ppi_lr,ppi_prediction
2244,APP,NGFR,ppi_lr,ppi_prediction
2245,APP,PROKR1,ppi_lr,ppi_prediction
2246,APP,GPC1,ppi_lr,ppi_prediction
2247,KNG1,RXFP4,ppi_lr,ppi_prediction
2248,SPP1,SDC1,ppi_lr,ppi_prediction
2249,CTSG,SDC1,ppi_lr,ppi_prediction
2250,CALR,LRP1,ppi_lr,ppi_prediction
2251,THBS1,LRP1,ppi_lr,ppi_prediction
2252,CTSG,LRP1,ppi_lr,ppi_prediction
2253,WNT3A,LRP1,ppi_lr,ppi_prediction
2254,MDK,LRP1,ppi_lr,ppi_prediction
2255,APOE,LRP1,ppi_lr,ppi_prediction
2256,TGFB1,SDC2,ppi_lr,ppi_prediction
2257,HGF,SDC2,ppi_lr,ppi_prediction
2258,PF4,SDC2,ppi_lr,ppi_prediction
2259,SERPINC1,SDC2,ppi_lr,ppi_prediction
2260,SERPINA1,SDC2,ppi_lr,ppi_prediction
2261,TNFSF13,SDC2,ppi_lr,ppi_prediction
2262,HSP90B1,TNFRSF1B,ppi_lr,ppi_prediction
2263,CALM1,TNFRSF1B,ppi_lr,ppi_prediction
2264,FGA,ITGB3,ppi_lr,ppi_prediction
2265,GZMB,NOTCH1,ppi_lr,ppi_prediction
2266,CALM1,HTR2C,ppi_lr,ppi_prediction
2267,CALR,MTNR1A,ppi_lr,ppi_prediction
2268,CSF2,IL3RA,ppi_lr,ppi_prediction
2269,MDK,SDC4,ppi_lr,ppi_prediction
2270,TGFB3,SDC4,ppi_lr,ppi_prediction
2271,PSEN1,NOTCH4,ppi_lr,ppi_prediction
2272,PSEN1,NOTCH3,ppi_lr,ppi_prediction
2273,PSEN1,NOTCH2,ppi_lr,ppi_prediction
2274,FN1,TSHR,ppi_lr,ppi_prediction
2275,FN1,ITGB5,ppi_lr,ppi_prediction
2276,FN1,MTNR1A,ppi_lr,ppi_prediction
2277,MMP9,CD44,ppi_lr,ppi_prediction
2278,MMP9,EPHB2,ppi_lr,ppi_prediction
2279,FGA,ITGA2B,ppi_lr,ppi_prediction
2280,F2,ITGA2B,ppi_lr,ppi_prediction
2281,COL2A1,ITGA2B,ppi_lr,ppi_prediction
2282,TNFSF9,TRAF2,ppi_lr,ppi_prediction
2283,TNFSF4,TRAF2,ppi_lr,ppi_prediction
2284,CALM1,TRAF2,ppi_lr,ppi_prediction
2285,COL2A1,DDR1,ppi_lr,ppi_prediction
2286,PPBP,IL7R,ppi_lr,ppi_prediction
2287,TNF,PTPRZ1,ppi_lr,ppi_prediction
2288,CCL22,CCR7,ppi_lr,ppi_prediction
2289,GDF9,ACVR2A,ppi_lr,ppi_prediction
2290,FGF7,FGFR3,ppi_lr,ppi_prediction
2291,FGF7,FGFR4,ppi_lr,ppi_prediction
2292,WNT5A,FZD1,ppi_lr,ppi_prediction
2293,WNT1,CD36,ppi_lr,ppi_prediction
2294,COL1A1,CD36,ppi_lr,ppi_prediction
2295,CALM1,FAS,ppi_lr,ppi_prediction
2296,TNFSF13,FAS,ppi_lr,ppi_prediction
2297,NTN1,NEO1,ppi_lr,ppi_prediction
2298,CCL3,ACKR4,ppi_lr,ppi_prediction
2299,CTSG,CXCR4,ppi_lr,ppi_prediction
2300,TGFB1,BMPR1A,ppi_lr,ppi_prediction
2301,GDF9,BMPR1A,ppi_lr,ppi_prediction
2302,VTN,PLAUR,ppi_lr,ppi_prediction
2303,KNG1,PLAUR,ppi_lr,ppi_prediction
2304,CCL2,CCR10,ppi_lr,ppi_prediction
2305,TDGF1,ACVR1C,ppi_lr,ppi_prediction
2306,CCL13,ACKR4,ppi_lr,ppi_prediction
2307,CCL11,ACKR4,ppi_lr,ppi_prediction
2308,CCL8,ACKR4,ppi_lr,ppi_prediction
2309,CXCL13,ACKR4,ppi_lr,ppi_prediction
2310,CCL5,ACKR4,ppi_lr,ppi_prediction
2311,CCL4,ACKR4,ppi_lr,ppi_prediction
2312,EFNA1,EPHB1,ppi_lr,ppi_prediction
2313,EPO,EPHB4,ppi_lr,ppi_prediction
2314,TGFB1,ITGAV,ppi_lr,ppi_prediction
2315,TGFB1,ITGB8,ppi_lr,ppi_prediction
2316,PROS1,RPSA,ppi_lr,ppi_prediction
2317,TNFSF13,TNFRSF1A,ppi_lr,ppi_prediction
2318,CALM1,TNFRSF1A,ppi_lr,ppi_prediction
2319,CCL5,CXCR5,ppi_lr,ppi_prediction
2320,CCL4,CXCR5,ppi_lr,ppi_prediction
2321,PTN,PTPRS,ppi_lr,ppi_prediction
2322,CTSG,F2RL1,ppi_lr,ppi_prediction
2323,GDF5,ACVR1,ppi_lr,ppi_prediction
2324,CCL1,CCR1,ppi_lr,ppi_prediction
2325,GSTP1,IL7R,ppi_lr,ppi_prediction
2326,CCL4,CCR3,ppi_lr,ppi_prediction
2327,GDF5,ACVR2B,ppi_lr,ppi_prediction
2328,FGF2,CD44,ppi_lr,ppi_prediction
2329,VEGFA,PTPRB,ppi_lr,ppi_prediction
2330,FGF3,FGFR3,ppi_lr,ppi_prediction
2331,FGF3,FGFR4,ppi_lr,ppi_prediction
2332,CCL25,CCR10,ppi_lr,ppi_prediction
2333,TF,IL7R,ppi_lr,ppi_prediction
2334,IL4,IL13RA2,ppi_lr,ppi_prediction
2335,A2M,TNFRSF14,ppi_lr,ppi_prediction
2336,CXCL13,CCR10,ppi_lr,ppi_prediction
2337,PF4,CXCR3,ppi_lr,ppi_prediction
2338,CXCL13,CXCR3,ppi_lr,ppi_prediction
2339,NPY,MC4R,ppi_lr,ppi_prediction
2340,PLAU,IGF2R,ppi_lr,ppi_prediction
2341,BDNF,SORT1,ppi_lr,ppi_prediction
2342,LRPAP1,SORT1,ppi_lr,ppi_prediction
2343,NTS,SORT1,ppi_lr,ppi_prediction
2344,SAA1,FPR1,ppi_lr,ppi_prediction
2345,PLG,F3,ppi_lr,ppi_prediction
2346,CALM1,OPRM1,ppi_lr,ppi_prediction
2347,CYR61,ITGB5,ppi_lr,ppi_prediction
2348,LRPAP1,SORL1,ppi_lr,ppi_prediction
2349,INHBA,TGFBR3,ppi_lr,ppi_prediction
2350,CALM1,ADCYAP1R1,ppi_lr,ppi_prediction
2351,CALM1,SCTR,ppi_lr,ppi_prediction
2352,CALM1,GP6,ppi_lr,ppi_prediction
2353,CALM1,GLP1R,ppi_lr,ppi_prediction
2354,CALM1,PTH2R,ppi_lr,ppi_prediction
2355,CALM1,GRM4,ppi_lr,ppi_prediction
2356,CALM1,VIPR1,ppi_lr,ppi_prediction
2357,APOE,SCARB1,ppi_lr,ppi_prediction
2358,CYR61,ITGAV,ppi_lr,ppi_prediction
2359,VEGFA,EPHB2,ppi_lr,ppi_prediction
2360,VEGFA,PTPRZ1,ppi_lr,ppi_prediction
2361,VEGFA,GPC1,ppi_lr,ppi_prediction
2362,PLG,F2R,ppi_lr,ppi_prediction
2363,C3,C5AR2,ppi_lr,ppi_prediction
2364,LRPAP1,LRP8,ppi_lr,ppi_prediction
2365,GCG,GIPR,ppi_lr,ppi_prediction
2366,LRPAP1,VLDLR,ppi_lr,ppi_prediction
2367,ADCYAP1,SCTR,ppi_lr,ppi_prediction
2368,F2,GP1BA,ppi_lr,ppi_prediction
2369,F2,THBD,ppi_lr,ppi_prediction
2370,F2,GP5,ppi_lr,ppi_prediction
2371,KNG1,GP1BA,ppi_lr,ppi_prediction
2372,TNFSF13,TNFRSF14,ppi_lr,ppi_prediction
2373,NPPA,NPR2,ppi_lr,ppi_prediction
2374,EDN3,EDNRA,ppi_lr,ppi_prediction
2375,CALM1,PTH1R,ppi_lr,ppi_prediction
2376,PROC,THBD,ppi_lr,ppi_prediction
2377,NPY,NPFFR2,ppi_lr,ppi_prediction
2378,SLIT1,MTNR1A,ppi_lr,ppi_prediction
2379,LRRC4,NTNG1,ppi_lr,ppi_prediction
2380,HCRT,NPFFR2,ppi_lr,ppi_prediction
2381,ASIP,MC2R,ppi_lr,ppi_prediction
2382,INHBB,ACVR1C,ppi_lr,ppi_prediction
2383,CORT,CXCR6,ppi_lr,ppi_prediction
2384,CORT,GALR2,ppi_lr,ppi_prediction
2385,CORT,GALR3,ppi_lr,ppi_prediction
2386,CORT,HTR1A,ppi_lr,ppi_prediction
2387,CORT,FPR1,ppi_lr,ppi_prediction
2388,CORT,C5AR1,ppi_lr,ppi_prediction
2389,CORT,CXCR1,ppi_lr,ppi_prediction
2390,CORT,CXCR2,ppi_lr,ppi_prediction
2391,CORT,FPR2,ppi_lr,ppi_prediction
2392,CORT,ACKR3,ppi_lr,ppi_prediction
2393,CORT,NPY1R,ppi_lr,ppi_prediction
2394,CORT,HTR1D,ppi_lr,ppi_prediction
2395,CORT,HTR1B,ppi_lr,ppi_prediction
2396,CORT,BDKRB2,ppi_lr,ppi_prediction
2397,CORT,HTR1F,ppi_lr,ppi_prediction
2398,CORT,CCR1,ppi_lr,ppi_prediction
2399,CORT,CCR7,ppi_lr,ppi_prediction
2400,CORT,CXCR5,ppi_lr,ppi_prediction
2401,CORT,OPRM1,ppi_lr,ppi_prediction
2402,CORT,APLNR,ppi_lr,ppi_prediction
2403,CORT,OPRD1,ppi_lr,ppi_prediction
2404,CORT,OPRK1,ppi_lr,ppi_prediction
2405,CORT,OPRL1,ppi_lr,ppi_prediction
2406,CORT,CCR2,ppi_lr,ppi_prediction
2407,CORT,CCR10,ppi_lr,ppi_prediction
2408,CORT,BDKRB1,ppi_lr,ppi_prediction
2409,CORT,GALR1,ppi_lr,ppi_prediction
2410,CORT,HTR5A,ppi_lr,ppi_prediction
2411,CORT,MTNR1A,ppi_lr,ppi_prediction
2412,CORT,NPBWR1,ppi_lr,ppi_prediction
2413,CORT,NPY2R,ppi_lr,ppi_prediction
2414,CORT,MTNR1B,ppi_lr,ppi_prediction
2415,CORT,CXCR3,ppi_lr,ppi_prediction
2416,CORT,AGTR2,ppi_lr,ppi_prediction
2417,CORT,NPY4R,ppi_lr,ppi_prediction
2418,CORT,CCR3,ppi_lr,ppi_prediction
2419,CORT,CCR4,ppi_lr,ppi_prediction
2420,CORT,CCR5,ppi_lr,ppi_prediction
2421,CORT,CCR6,ppi_lr,ppi_prediction
2422,CORT,CCR8,ppi_lr,ppi_prediction
2423,CORT,CCR9,ppi_lr,ppi_prediction
2424,CORT,CXCR4,ppi_lr,ppi_prediction
2425,CORT,GRM4,ppi_lr,ppi_prediction
2426,CORT,P2RY14,ppi_lr,ppi_prediction
2427,CORT,NPY5R,ppi_lr,ppi_prediction
2428,CORT,C3AR1,ppi_lr,ppi_prediction
2429,CORT,RXFP4,ppi_lr,ppi_prediction
2430,CORT,LPAR1,ppi_lr,ppi_prediction
2431,CORT,MCHR1,ppi_lr,ppi_prediction
2432,CORT,NMUR2,ppi_lr,ppi_prediction
2433,CORT,HRH4,ppi_lr,ppi_prediction
2434,CORT,NMUR1,ppi_lr,ppi_prediction
2435,CORT,LPAR2,ppi_lr,ppi_prediction
2436,CORT,RXFP3,ppi_lr,ppi_prediction
2437,CORT,HRH3,ppi_lr,ppi_prediction
2438,CORT,PTGDR2,ppi_lr,ppi_prediction
2439,LEFTY2,ACVR2A,ppi_lr,ppi_prediction
2440,LEFTY2,ACVR1B,ppi_lr,ppi_prediction
2441,LEFTY2,ACVR1C,ppi_lr,ppi_prediction
2442,AGRN,ITGAV,ppi_lr,ppi_prediction
2443,AGRN,LRP2,ppi_lr,ppi_prediction
2444,AGRN,LRP1,ppi_lr,ppi_prediction
2445,AGRN,PTPRS,ppi_lr,ppi_prediction
2446,AGRN,LRP8,ppi_lr,ppi_prediction
2447,DLL1,MTNR1A,ppi_lr,ppi_prediction
2448,CCL21,GALR2,ppi_lr,ppi_prediction
2449,CCL21,GALR3,ppi_lr,ppi_prediction
2450,CCL21,HTR1A,ppi_lr,ppi_prediction
2451,CCL21,FPR1,ppi_lr,ppi_prediction
2452,CCL21,C5AR1,ppi_lr,ppi_prediction
2453,CCL21,CXCR1,ppi_lr,ppi_prediction
2454,CCL21,CXCR2,ppi_lr,ppi_prediction
2455,CCL21,FPR2,ppi_lr,ppi_prediction
2456,CCL21,ACKR3,ppi_lr,ppi_prediction
2457,CCL21,NPY1R,ppi_lr,ppi_prediction
2458,CCL21,HTR1D,ppi_lr,ppi_prediction
2459,CCL21,HTR1B,ppi_lr,ppi_prediction
2460,CCL21,BDKRB2,ppi_lr,ppi_prediction
2461,CCL21,SSTR1,ppi_lr,ppi_prediction
2462,CCL21,SSTR2,ppi_lr,ppi_prediction
2463,CCL21,HTR1F,ppi_lr,ppi_prediction
2464,CCL21,SSTR4,ppi_lr,ppi_prediction
2465,CCL21,CCR1,ppi_lr,ppi_prediction
2466,CCL21,CXCR5,ppi_lr,ppi_prediction
2467,CCL21,SSTR3,ppi_lr,ppi_prediction
2468,CCL21,SSTR5,ppi_lr,ppi_prediction
2469,CCL21,OPRM1,ppi_lr,ppi_prediction
2470,CCL21,APLNR,ppi_lr,ppi_prediction
2471,CCL21,OPRD1,ppi_lr,ppi_prediction
2472,CCL21,OPRK1,ppi_lr,ppi_prediction
2473,CCL21,OPRL1,ppi_lr,ppi_prediction
2474,CCL21,CCR2,ppi_lr,ppi_prediction
2475,CCL21,CCR10,ppi_lr,ppi_prediction
2476,CCL21,BDKRB1,ppi_lr,ppi_prediction
2477,CCL21,GALR1,ppi_lr,ppi_prediction
2478,CCL21,HTR5A,ppi_lr,ppi_prediction
2479,CCL21,MTNR1A,ppi_lr,ppi_prediction
2480,CCL21,NPBWR1,ppi_lr,ppi_prediction
2481,CCL21,NPY2R,ppi_lr,ppi_prediction
2482,CCL21,MTNR1B,ppi_lr,ppi_prediction
2483,CCL21,AGTR2,ppi_lr,ppi_prediction
2484,CCL21,NPY4R,ppi_lr,ppi_prediction
2485,CCL21,CCR3,ppi_lr,ppi_prediction
2486,CCL21,CCR4,ppi_lr,ppi_prediction
2487,CCL21,CCR5,ppi_lr,ppi_prediction
2488,CCL21,CCR6,ppi_lr,ppi_prediction
2489,CCL21,CCR8,ppi_lr,ppi_prediction
2490,CCL21,CCR9,ppi_lr,ppi_prediction
2491,CCL21,CXCR4,ppi_lr,ppi_prediction
2492,CCL21,GRM4,ppi_lr,ppi_prediction
2493,CCL21,P2RY14,ppi_lr,ppi_prediction
2494,CCL21,NPY5R,ppi_lr,ppi_prediction
2495,CCL21,C3AR1,ppi_lr,ppi_prediction
2496,CCL21,RXFP4,ppi_lr,ppi_prediction
2497,CCL21,LPAR1,ppi_lr,ppi_prediction
2498,CCL21,MCHR1,ppi_lr,ppi_prediction
2499,CCL21,NMUR2,ppi_lr,ppi_prediction
2500,CCL21,HRH4,ppi_lr,ppi_prediction
2501,CCL21,NMUR1,ppi_lr,ppi_prediction
2502,CCL21,LPAR2,ppi_lr,ppi_prediction
2503,CCL21,RXFP3,ppi_lr,ppi_prediction
2504,CCL21,HRH3,ppi_lr,ppi_prediction
2505,CCL21,PTGDR2,ppi_lr,ppi_prediction
2506,CYR61,PLXNA3,ppi_lr,ppi_prediction
2507,NTN3,UNC5C,ppi_lr,ppi_prediction
2508,NTN3,ACVR1B,ppi_lr,ppi_prediction
2509,NTN3,TGFBR1,ppi_lr,ppi_prediction
2510,NTN3,NOTCH1,ppi_lr,ppi_prediction
2511,NTN3,NOTCH2,ppi_lr,ppi_prediction
2512,NTN3,PTCH1,ppi_lr,ppi_prediction
2513,NTN3,UNC5A,ppi_lr,ppi_prediction
2514,NTN3,ACVR1C,ppi_lr,ppi_prediction
2515,NTN3,BOC,ppi_lr,ppi_prediction
2516,NTN3,ROBO2,ppi_lr,ppi_prediction
2517,NTN3,NOTCH3,ppi_lr,ppi_prediction
2518,NTN3,PTCH2,ppi_lr,ppi_prediction
2519,WNT7A,ROR2,ppi_lr,ppi_prediction
2520,WNT7A,FZD4,ppi_lr,ppi_prediction
2521,WNT7A,FZD10,ppi_lr,ppi_prediction
2522,WNT7A,FZD1,ppi_lr,ppi_prediction
2523,NRG2,EGFR,ppi_lr,ppi_prediction
2524,CXCL11,GALR2,ppi_lr,ppi_prediction
2525,CXCL11,GALR3,ppi_lr,ppi_prediction
2526,CXCL11,HTR1A,ppi_lr,ppi_prediction
2527,CXCL11,FPR1,ppi_lr,ppi_prediction
2528,CXCL11,C5AR1,ppi_lr,ppi_prediction
2529,CXCL11,CXCR1,ppi_lr,ppi_prediction
2530,CXCL11,CXCR2,ppi_lr,ppi_prediction
2531,CXCL11,FPR2,ppi_lr,ppi_prediction
2532,CXCL11,NPY1R,ppi_lr,ppi_prediction
2533,CXCL11,HTR1D,ppi_lr,ppi_prediction
2534,CXCL11,HTR1B,ppi_lr,ppi_prediction
2535,CXCL11,BDKRB2,ppi_lr,ppi_prediction
2536,CXCL11,SSTR1,ppi_lr,ppi_prediction
2537,CXCL11,SSTR2,ppi_lr,ppi_prediction
2538,CXCL11,HTR1F,ppi_lr,ppi_prediction
2539,CXCL11,SSTR4,ppi_lr,ppi_prediction
2540,CXCL11,CCR1,ppi_lr,ppi_prediction
2541,CXCL11,CCR7,ppi_lr,ppi_prediction
2542,CXCL11,CXCR5,ppi_lr,ppi_prediction
2543,CXCL11,SSTR3,ppi_lr,ppi_prediction
2544,CXCL11,SSTR5,ppi_lr,ppi_prediction
2545,CXCL11,OPRM1,ppi_lr,ppi_prediction
2546,CXCL11,APLNR,ppi_lr,ppi_prediction
2547,CXCL11,OPRD1,ppi_lr,ppi_prediction
2548,CXCL11,OPRK1,ppi_lr,ppi_prediction
2549,CXCL11,OPRL1,ppi_lr,ppi_prediction
2550,CXCL11,CCR2,ppi_lr,ppi_prediction
2551,CXCL11,CCR10,ppi_lr,ppi_prediction
2552,CXCL11,BDKRB1,ppi_lr,ppi_prediction
2553,CXCL11,GALR1,ppi_lr,ppi_prediction
2554,CXCL11,HTR5A,ppi_lr,ppi_prediction
2555,CXCL11,MTNR1A,ppi_lr,ppi_prediction
2556,CXCL11,NPBWR1,ppi_lr,ppi_prediction
2557,CXCL11,NPY2R,ppi_lr,ppi_prediction
2558,CXCL11,MTNR1B,ppi_lr,ppi_prediction
2559,CXCL11,AGTR2,ppi_lr,ppi_prediction
2560,CXCL11,NPY4R,ppi_lr,ppi_prediction
2561,CXCL11,CCR4,ppi_lr,ppi_prediction
2562,CXCL11,CCR5,ppi_lr,ppi_prediction
2563,CXCL11,CCR6,ppi_lr,ppi_prediction
2564,CXCL11,CCR8,ppi_lr,ppi_prediction
2565,CXCL11,CCR9,ppi_lr,ppi_prediction
2566,CXCL11,CXCR4,ppi_lr,ppi_prediction
2567,CXCL11,GRM4,ppi_lr,ppi_prediction
2568,CXCL11,P2RY14,ppi_lr,ppi_prediction
2569,CXCL11,NPY5R,ppi_lr,ppi_prediction
2570,CXCL11,C3AR1,ppi_lr,ppi_prediction
2571,CXCL11,RXFP4,ppi_lr,ppi_prediction
2572,CXCL11,LPAR1,ppi_lr,ppi_prediction
2573,CXCL11,MCHR1,ppi_lr,ppi_prediction
2574,CXCL11,NMUR2,ppi_lr,ppi_prediction
2575,CXCL11,HRH4,ppi_lr,ppi_prediction
2576,CXCL11,NMUR1,ppi_lr,ppi_prediction
2577,CXCL11,LPAR2,ppi_lr,ppi_prediction
2578,CXCL11,RXFP3,ppi_lr,ppi_prediction
2579,CXCL11,HRH3,ppi_lr,ppi_prediction
2580,CXCL11,PTGDR2,ppi_lr,ppi_prediction
2581,TNFSF11,TRAF2,ppi_lr,ppi_prediction
2582,NPFF,HCRTR1,ppi_lr,ppi_prediction
2583,NPFF,HCRTR2,ppi_lr,ppi_prediction
2584,NPFF,NTSR2,ppi_lr,ppi_prediction
2585,NPFF,TACR2,ppi_lr,ppi_prediction
2586,NPFF,EDNRB,ppi_lr,ppi_prediction
2587,NPFF,FPR2,ppi_lr,ppi_prediction
2588,NPFF,EDNRA,ppi_lr,ppi_prediction
2589,NPFF,TACR1,ppi_lr,ppi_prediction
2590,NPFF,F2R,ppi_lr,ppi_prediction
2591,NPFF,HTR2A,ppi_lr,ppi_prediction
2592,NPFF,HTR2C,ppi_lr,ppi_prediction
2593,NPFF,NMBR,ppi_lr,ppi_prediction
2594,NPFF,TACR3,ppi_lr,ppi_prediction
2595,NPFF,BDKRB2,ppi_lr,ppi_prediction
2596,NPFF,GRPR,ppi_lr,ppi_prediction
2597,NPFF,AGTR1,ppi_lr,ppi_prediction
2598,NPFF,OXTR,ppi_lr,ppi_prediction
2599,NPFF,GNRHR,ppi_lr,ppi_prediction
2600,NPFF,NTSR1,ppi_lr,ppi_prediction
2601,NPFF,CCKAR,ppi_lr,ppi_prediction
2602,NPFF,CCKBR,ppi_lr,ppi_prediction
2603,NPFF,TRHR,ppi_lr,ppi_prediction
2604,NPFF,HRH1,ppi_lr,ppi_prediction
2605,NPFF,AVPR1A,ppi_lr,ppi_prediction
2606,NPFF,HTR2B,ppi_lr,ppi_prediction
2607,NPFF,XCR1,ppi_lr,ppi_prediction
2608,NPFF,BDKRB1,ppi_lr,ppi_prediction
2609,NPFF,GCGR,ppi_lr,ppi_prediction
2610,NPFF,AVPR1B,ppi_lr,ppi_prediction
2611,NPFF,F2RL1,ppi_lr,ppi_prediction
2612,NPFF,NPSR1,ppi_lr,ppi_prediction
2613,NPFF,PROKR2,ppi_lr,ppi_prediction
2614,NPFF,PROKR1,ppi_lr,ppi_prediction
2615,NPFF,LPAR1,ppi_lr,ppi_prediction
2616,NPFF,GHSR,ppi_lr,ppi_prediction
2617,NPFF,KISS1R,ppi_lr,ppi_prediction
2618,NPFF,QRFPR,ppi_lr,ppi_prediction
2619,NPFF,F2RL3,ppi_lr,ppi_prediction
2620,NPFF,LPAR4,ppi_lr,ppi_prediction
2621,NPFF,MCHR1,ppi_lr,ppi_prediction
2622,NPFF,NMUR2,ppi_lr,ppi_prediction
2623,NPFF,NMUR1,ppi_lr,ppi_prediction
2624,NPFF,LPAR2,ppi_lr,ppi_prediction
2625,NPFF,UTS2R,ppi_lr,ppi_prediction
2626,CCL25,GALR2,ppi_lr,ppi_prediction
2627,CCL25,GALR3,ppi_lr,ppi_prediction
2628,CCL25,HTR1A,ppi_lr,ppi_prediction
2629,CCL25,FPR1,ppi_lr,ppi_prediction
2630,CCL25,C5AR1,ppi_lr,ppi_prediction
2631,CCL25,CXCR1,ppi_lr,ppi_prediction
2632,CCL25,CXCR2,ppi_lr,ppi_prediction
2633,CCL25,FPR2,ppi_lr,ppi_prediction
2634,CCL25,ACKR3,ppi_lr,ppi_prediction
2635,CCL25,NPY1R,ppi_lr,ppi_prediction
2636,CCL25,HTR1D,ppi_lr,ppi_prediction
