,TF,target
5215,Dnmt3a,Rb1
5216,Dnmt3a,Vtn
5217,Dnmt3b,Nanog
5218,Dnmt3b,Pou5f1
5219,Dnmt3b,Vtn
5220,Dtx1,Smarcc1
5221,Edn1,Ren1
5222,Ehmt1,Ccnd1
5223,Ehmt2,Ccnd1
5224,Ehmt2,Cdkn1a
5225,Ehmt2,Fgf21
5226,Ehmt2,Pou5f1
5227,Ehmt2,Pparg
5228,Ehmt2,Wnt10a
5229,Eif2ak2,Stat1
5230,Elf5,Ccnd2
5231,Elf5,Stat5a
5232,Epo,Osm
5233,Fosl1,Fos
5234,Fosl1,Jun
5235,Fosl1,Mmp2
5236,Fosl1,Nfe2l2
5237,Fosl1,Prdm1
5238,Fosl1,Thbs1
5239,Fosl1,Thbs2
5240,Fosl2,Adipoq
5241,Fosl2,Relb
5242,Fosl2,Tcirg1
5243,Fosl2,Tgfb1
5244,Fosl2,Tgfb3
5245,Foxm1,Axin2
5246,Foxm1,Brip1
5247,Foxm1,Cdh1
5248,Foxm1,Cdkn2a
5249,Foxm1,Ikbkb
5250,Foxm1,Lama4
5251,Foxm1,Lif
5252,Foxm1,Myc
5253,Foxm1,Mycn
5254,Foxm1,Nfkb2
5255,Foxm1,Nr4a2
5256,Foxm1,Pou5f1
5257,Foxm1,Prrc2a
5258,Foxm1,Ptgs2
5259,Foxm1,Pttg1
5260,Foxm1,Scgb1a1
5261,Foxm1,Sftpb
5262,Foxm1,Sftpc
5263,Foxm1,Snai1
5264,Foxm1,Snai2
5265,Foxm1,Socs3
5266,Foxm1,Sox2
5267,Foxm1,Stat3
5268,Foxo4,Anxa8
5269,Foxo4,Bcl2l11
5270,Foxo4,Ccnd1
5271,Foxo4,Ccnd2
5272,Foxo4,Gadd45a
5273,Foxo4,Ppargc1a
5274,Foxo4,Rbl2
5275,Foxp3,Brca1
5276,Foxp3,Ctla4
5277,Foxp3,Erbb2
5278,Foxp3,Ifng
5279,Foxp3,Il17a
5280,Foxp3,Il2
5281,Foxp3,Il22
5282,Foxp3,Il2ra
5283,Foxp3,Nfkb1
5284,Foxp3,Opn1sw
5285,Foxp3,Skp2
5286,Foxp3,Tnfrsf18
5287,Gata3,Cdkn2c
5288,Gata3,Cdx2
5289,Gata3,Dlc1
5290,Gata3,Erg
5291,Gata3,Fgf10
5292,Gata3,Foxp3
5293,Gata3,Ifng
5294,Gata3,Il10
5295,Gata3,Il13
5296,Gata3,Il24
5297,Gata3,Il3
5298,Gata3,Il4
5299,Gata3,Il5
5300,Gata3,Mycn
5301,Gata3,Rag2
5302,Gata3,Runx3
5303,Gata3,Tbx21
5304,Gata4,Adora1
5305,Gata4,Amh
5306,Gata4,Ankrd1
5307,Gata4,Bmp4
5308,Gata4,Ccnd2
5309,Gata4,Dmrt1
5310,Gata4,Epor
5311,Gata4,Hesx1
5312,Gata4,Hexim1
5313,Gata4,Hhex
5314,Gata4,Hspa5
5315,Gata4,Id2
5316,Gata4,Ifi204
5317,Gata4,Lhx9
5318,Gata4,Lrrc10
5319,Gata4,Mef2c
5320,Gata4,Myog
5321,Gata4,Nkx2-5
5322,Gata4,Nppa
5323,Gata4,Nppb
5324,Gata4,Spdef
5325,Gata4,Star
5326,Grin1,Cox4i1
5327,Gtf2i,Akap12
5328,Gtf2i,Ccl7
5329,Gtf2i,Ccnd1
5330,Gtf2i,Cfdp1
5331,Gtf2i,Csrp2
5332,Gtf2i,Dlk1
5333,Gtf2i,Folr1
5334,Gtf2i,Fos
5335,Gtf2i,Gsc
5336,Gtf2i,Hspa5
5337,Gtf2i,Id1
5338,Gtf2i,Igh
5339,Gtf2i,Nsd1
5340,Gtf2i,Sec23a
5341,Gtf2i,Tgfb2
5342,Gtf2i,Tgfbr2
5343,Gtf2ird1,Ccl7
5344,Gtf2ird1,Csrp2
5345,Gtf2ird1,Dlk1
5346,Gtf2ird1,Folr1
5347,Gtf2ird1,Tgfb2
5348,Gtf2ird1,Tgfbr2
5349,Hcls1,Ighg2b
5350,Hdac2,Bmp7
5351,Hdac2,Ccl12
5352,Hdac2,Ccne1
5353,Hdac2,Cd1d2
5354,Hdac2,Cdkn1a
5355,Hdac2,Grm2
5356,Hdac2,Nfkbia
5357,Hdac2,Nos2
5358,Hdac2,Smarca4
5359,Hdac2,Star
5360,Hdac3,Bcl2l1
5361,Hdac3,Cdkn1b
5362,Hdac3,Fos
5363,Hdac3,Jun
5364,Hdac3,Nfkbia
5365,Hdac3,Nr4a2
5366,Hdac3,Phlpp1
5367,Hdac4,Runx2
5368,Hes1,Ascl1
5369,Hes1,Cdkn1b
5370,Hes1,Cdkn1c
5371,Hes1,Coro1a
5372,Hes1,Htr1a
5373,Hes1,Map2
5374,Hes6,Hes1
5375,Hes6,Htr1a
5376,Hes7,Lfng
5377,Hes7,Mesp2
5378,Hey1,Gata4
5379,Hey1,Gata6
5380,Hey1,Id1
5381,Hey1,Nppa
5382,Hey1,Olig2
5383,Hey1,Runx2
5384,Hey2,Gata4
5385,Hey2,Gata6
5386,Hey2,Mmp10
5387,Hey2,Nppa
5388,Heyl,Nppa
5389,Hspb1,Cdkn1a
5390,Id1,Alpl
5391,Id1,Bglap2
5392,Id1,Cdkn1a
5393,Id1,Cdkn2a
5394,Id1,Ifng
5395,Id1,Myod1
5396,Id1,Rel
5397,Id1,Rorc
5398,Id1,Runx2
5399,Id1,Thbs1
5400,Id1,Tnf
5401,Id2,Alpl
5402,Id2,Bglap2
5403,Id2,Ccna2
5404,Id2,Col1a2
5405,Id2,Tcf3
5406,Id2,Il10
5407,Id2,Lipe
5408,Id2,Runx2
5409,Id2,Spi1
5410,Id2,Tpt1
5411,Id2,Zbtb16
5412,Id3,Adipoq
5413,Id3,Alpl
5414,Id3,Bglap2
5415,Id3,Col1a2
5416,Id3,Notch1
5417,Id3,Runx2
5418,Id3,Smarcc1
5419,Id3,Vcam1
5420,Id4,Esr1
5421,Id4,Foxa1
5422,Ikbkb,Ccl19
5423,Ikbkb,Cxcl10
5424,Ikbkb,Cxcl11
5425,Ikbkb,Cxcl2
5426,Ikbkb,Cxcl9
5427,Ikbkb,Cxcr4
5428,Ikbkb,Nfkb1
5429,Ikbkb,Nfkbia
5430,Ikbkb,Ptgs2
5431,Ikbkb,Rps6kb1
5432,Ikbkb,Tnf
5433,Ikbkb,Trp53
5434,Il10,Foxc1
5435,Il17a,Il1b
5436,Il17a,Tnf
5437,Il4,Itgb3
5438,Ilk,Mmp9
5439,Irf4,Cdkn2b
5440,Irf4,Cxcl9
5441,Irf4,Il10
5442,Irf4,Il1b
5443,Irf4,Il4
5444,Irf4,Il9
5445,Irf4,Nfatc2
5446,Irf4,Prdm1
5447,Irf4,Runx3
5448,Irf4,Spi1
5449,Irf4,Zbtb20
5450,Irf9,Ifnb1
5451,Irf9,Irf7
5452,Irf9,Mast1
5453,Irf9,Ptf1a
5454,Kat2b,Gata4
5455,Kat2b,Irs1
5456,Kat2b,Mef2c
5457,Kat2b,Myod1
5458,Kat2b,Npr1
5459,Klf2,Pparg
5460,Klf2,Reln
5461,Klf2,Sell
5462,Klf2,Thbd
5463,Klf4,Agrp
5464,Klf4,Bglap2
5465,Klf4,Ccnd2
5466,Klf4,Cdh1
5467,Klf4,Cdkn2b
5468,Klf4,Cebpb
5469,Klf4,Dmp1
5470,Klf4,Dspp
5471,Klf4,Lefty1
5472,Klf4,Muc5ac
5473,Klf4,Nanog
5474,Klf4,Nos2
5475,Klf4,Ptgs2
5476,Klf4,Rlim
5477,Klf4,Serpine1
5478,Klf4,Slurp1
5479,Klf4,Snai2
5480,Klf4,Sprr2a1
5481,Klf4,Tsix
5482,Lmo7,Myf5
5483,Lmo7,Myod1
5484,Lmo7,Pax3
5485,Maf,Ccnd2
5486,Maf,Cryaa
5487,Maf,Cryab
5488,Maf,Gcg
5489,Maf,Il4
5490,Maf,Maf
5491,Maf,Pdx1
5492,Maf,Trp53
5493,Map3k7,Nfkb1
5494,Mdm2,Trp53
5495,Med1,Crabp1
5496,Med1,Fam89b
5497,Med1,Pparg
5498,Mef2a,Cox6a1
5499,Mef2a,Dpf3
5500,Mef2a,Mef2a
5501,Mef2a,Mmp10
5502,Mef2a,Nrf1
5503,Mef2a,Ppargc1a
5504,Mef2a,Slc2a4
5505,Mef2c,Ampd1
5506,Mef2c,Bglap
5507,Mef2c,Bglap2
5508,Mef2c,Calr
5509,Mef2c,Capn2
5510,Mef2c,Ckm
5511,Mef2c,Des
5512,Mef2c,Dlx5
5513,Mef2c,Dlx6
5514,Mef2c,Frzb
5515,Mef2c,Hand2
5516,Mef2c,Hdac4
5517,Mef2c,Il10
5518,Mef2c,Il1rn
5519,Mef2c,Jun
5520,Mef2c,Myh4
5521,Mef2c,Myh1
5522,Mef2c,Myog
5523,Mef2c,Myom1
5524,Mef2c,Myom2
5525,Mef2c,Myom3
5526,Mef2c,Myoz2
5527,Mef2c,Rgr
5528,Mef2c,Rho
5529,Mef2c,Runx2
5530,Mef2c,Sfrp2
5531,Mef2c,Socs2
5532,Mef2c,Sp7
5533,Mef2d,Atm
5534,Mef2d,Myh1
5535,Mlxipl,Acaca
5536,Mlxipl,Acacb
5537,Mlxipl,Acc
5538,Mlxipl,Fas
5539,Mlxipl,Fasn
5540,Mlxipl,Gck
5541,Mlxipl,Gpam
5542,Mlxipl,Ins1
5543,Mlxipl,Ins2
5544,Mlxipl,Mafa
5545,Mlxipl,Mstn
5546,Mlxipl,Pdx1
5547,Mlxipl,Pklr
5548,Mlxipl,Scd1
5549,Mlxipl,Txnip
5550,Mmp9,Fos
5551,Mmp9,Jun
5552,Nanog,Bglap2
5553,Nanog,Bmi1
5554,Nanog,Cdx2
5555,Nanog,Dkk1
5556,Nanog,Eras
5557,Nanog,Esrrb
5558,Nanog,Gata6
5559,Nanog,Idh1
5560,Nanog,Lin28a
5561,Nanog,Mir290a
5562,Nanog,Mir295
5563,Nanog,Mir302a
5564,Nanog,Nfkb1
5565,Nanog,Nr0b1
5566,Nanog,Snai1
5567,Nanog,Tcf3
5568,Nanog,Xist
5569,Nanog,Zfp42
5570,Nanog,Zfp57
5571,Nanog,Zfp819
5572,Ncoa1,Adipoq
5573,Ncoa1,Ar
5574,Ncoa1,Cdkn1a
5575,Ncoa1,Esr1
5576,Ncoa1,Gata4
5577,Ncoa1,Itga5
5578,Ncoa1,Mef2c
5579,Ncoa1,Nfkbia
5580,Ncoa1,Psat1
5581,Ncoa1,Twist1
5582,Ncoa1,Usp17le
5583,Ncoa2,Adipoq
5584,Ncoa2,Ar
5585,Ncoa2,Esrra
5586,Ncoa2,G6pc
5587,Ncoa2,Nfkbia
5588,Ncoa3,Clock
5589,Ncoa3,Igfbp3
5590,Ncoa3,Klf4
5591,Ncoa3,Nanog
5592,Ncoa3,Nfkbia
5593,Ncoa3,Npas2
5594,Ncoa3,Nr0b1
5595,Ncoa3,Pparg
5596,Ncoa3,Tbx3
5597,Ncor1,Hdac3
5598,Ncor1,Hes1
5599,Ncor1,Mybl2
5600,Ncor1,Nfkbia
5601,Ncor1,Tshb
5602,Nfkbia,Nfkb1
5603,Nfkbia,Ptgs2
5604,Notch1,Casp3
5605,Notch1,Ccnd1
5606,Notch1,Ccne1
5607,Notch1,Cdkn1a
5608,Notch1,Ctnnb1
5609,Notch1,Dll4
5610,Notch1,Dtx1
5611,Notch1,Efnb2
5612,Notch1,Gata2
5613,Notch1,Hes5
5614,Notch1,Hey1
5615,Notch1,Hey2
5616,Notch1,Nfkb1
5617,Notch1,Nrarp
5618,Notch1,Pax7
5619,Notch1,Rbpj
5620,Notch1,Runx2
5621,Notch1,Scgb3a2
5622,Notch1,Smarcc1
5623,Notch1,Sox9
5624,Notch1,Sp7
5625,Notch1,Spi1
5626,Notch1,Tcf3
5627,Notch2,Gzmb
5628,Notch2,Hes1
5629,Notch2,Notch3
5630,Notch2,Tcf3
5631,Notch3,Foxp3
5632,Notch3,Hes5
5633,Notch3,Nrarp
5634,Notch3,Ptcra
5635,Notch4,Dlk1
5636,Notch4,Hes1
5637,Notch4,Hey1
5638,Nr1h2,Arg2
5639,Nr1h2,Csrp1
5640,Nr1h2,Fasn
5641,Nr1h2,Nos2
5642,Nr1h3,Abca1
5643,Nr1h3,Abcg1
5644,Nr1h3,Apoe
5645,Nr1h3,Arg2
5646,Nr1h3,Bhlhe40
5647,Nr1h3,Cyp7b1
5648,Nr1h3,Cyp7a1
5649,Nr1h3,F3
5650,Nr1h3,Lipe
5651,Nr1h3,Map3k8
5652,Nr1h3,Mlxipl
5653,Nr1h3,Nos2
5654,Nr1h3,Nr1h3
5655,Nr1h3,Plin1
5656,Nr1h3,Pltp
5657,Nr1h3,Srebf1
5658,Nr1h3,Ucp1
5659,Nr4a1,Ar
5660,Nr4a1,Cyp21a1
5661,Nr4a1,Edn1
5662,Nr4a1,Fasl
5663,Nr4a1,Hsd3b1
5664,Nr4a1,Kcnb1
5665,Nr4a1,Nkx2-5
5666,Nr4a1,Prl
5667,Nr4a1,Prmt1
5668,Nr4a1,Serpine1
5669,Nr4a2,Apom
5670,Nr4a2,Foxp3
5671,Nr4a2,Gch1
5672,Nr4a2,Kcnb1
5673,Nr4a2,Mmp1a
5674,Nr4a2,Nrp1
5675,Nr4a2,Pitx3
5676,Nr4a2,Ptpru
5677,Nr4a2,Slc18a2
5678,Nr4a2,Slc6a3
5679,Nr4a2,Spp1
5680,Nr4a2,Tnc
5681,Nr5a1,Abcg2
5682,Nr5a1,Adcy4
5683,Nr5a1,Akr1b7
5684,Nr5a1,Amh
5685,Nr5a1,Cnr1
5686,Nr5a1,Cyp11a1
5687,Nr5a1,Cyp11b2
5688,Nr5a1,Cyp17a1
5689,Nr5a1,Cyp19a1
5690,Nr5a1,Cyp21a1
5691,Nr5a1,Fgf9
5692,Nr5a1,Inha
5693,Nr5a1,Insl3
5694,Nr5a1,Lhb
5695,Nr5a1,Mc2r
5696,Nr5a1,Nos1
5697,Nr5a1,Nr0b1
5698,Nr5a1,Nr5a1
5699,Nr5a1,Pbx1
5700,Nr5a1,Pou5f1
5701,Nr5a1,Sox9
5702,Nr5a1,Star
5703,Nr5a1,Wnt4
5704,Nrf1,Atp1a1
5705,Nrf1,Atp1b1
5706,Nrf1,Cd47
5707,Nrf1,Cox17
5708,Nrf1,Cox4i1
5709,Nrf1,Fcgr3
5710,Nrf1,Fmr1
5711,Nrf1,Gria2
5712,Nrf1,Grin1
5713,Nrf1,Grin2b
5714,Nrf1,Hmox1
5715,Nrf1,Ide
5716,Nrf1,Il1rn
5717,Nrf1,Kif17
5718,Nrf1,Mt1
5719,Nrf1,Nos1
5720,Nrf1,Nr3c1
5721,Nrf1,Pvr
5722,Nrf1,Sdha
5723,Nrf1,Sirt6
5724,Nrf1,Sp7
5725,Nrf1,Tfam
5726,Parp1,Apod
5727,Parp1,E2f1
5728,Parp1,Fn1
5729,Parp1,Il10
5730,Parp1,Mmp9
5731,Parp1,Nfkb1
5732,Parp1,Nkx2-1
5733,Parp1,Nos2
5734,Parp1,Rela
5735,Parp1,Sh3bp2
5736,Parp1,Vcam1
5737,Pbx1,Alx1
5738,Pbx1,Cdh1
5739,Pbx1,Cdkn2b
5740,Pbx1,Pf4
5741,Pbx1,Cyp17a1
5742,Pbx1,Dcc
5743,Pbx1,Fgf10
5744,Pbx1,Hoxb1
5745,Pbx1,Mc2r
5746,Pbx1,Myog
5747,Pbx1,Pax3
5748,Pbx1,Pax6
5749,Pbx1,Pbx1
5750,Per1,Arntl
5751,Per1,Bhlhe40
5752,Per1,Clock
5753,Per1,Crem
5754,Per1,Cry2
5755,Per1,Egr1
5756,Per1,Fxyd5
5757,Per1,Scnn1a
5758,Per1,Slc12a3
5759,Per2,Ctnnb1
5760,Per2,Maoa
5761,Per2,Ucp2
5762,Pitx2,Amelx
5763,Pitx2,Bmp4
5764,Pitx2,Depdc1b
5765,Pitx2,Dlx2
5766,Pitx2,Foxj1
5767,Pitx2,Fshb
5768,Pitx2,Gad1
5769,Pitx2,Gata4
5770,Pitx2,Hesx1
5771,Pitx2,Isl1
5772,Pitx2,Lef1
5773,Pitx2,Mef2c
5774,Pitx2,Mga
5775,Pitx2,Myf5
5776,Pitx2,Myod1
5777,Pitx2,Nr5a1
5778,Pitx2,Plod1
5779,Pitx2,Tbx1
5780,Pitx2,Tbx15
5781,Pitx2,Tbx2
5782,Pitx2,Tbx4
5783,Pitx2,Tbx5
5784,Pitx2,Tbx6
5785,Pitx2,Tpt1
5786,Pou1f1,C1qtnf3
5787,Pou1f1,Gh
5788,Pou1f1,Ghr
5789,Pou1f1,Neurod4
5790,Pou1f1,Prl
5791,Pou1f1,Trh
5792,Pou1f1,Tshb
5793,Ppargc1a,Apoa4
5794,Ppargc1a,Cav3
5795,Ppargc1a,Cidea
5796,Ppargc1a,Cpt1b
5797,Ppargc1a,Cyp11b2
5798,Ppargc1a,G6pc
5799,Ppargc1a,Hamp
5800,Ppargc1a,Hnf4a
5801,Ppargc1a,Lhb
5802,Ppargc1a,Mbp
5803,Ppargc1a,Nr1i2
5804,Ppargc1a,Nrf1
5805,Ppargc1a,Pdhx
5806,Ppargc1a,Pitx3
5807,Ppargc1a,Ppara
5808,Ppargc1a,Srebf2
5809,Ppargc1a,Tfam
5810,Ppargc1a,Tfb1m
5811,Ppargc1a,Tfb2m
5812,Ppargc1a,Ucp1
5813,Prdm16,Pparg
5814,Prdm16,Rbl1
5815,Pth,Ccnd1
5816,Raf1,Mapk1
5817,Rala,Fos
5818,Rb1,Atf2
5819,Rb1,Bglap2
5820,Rb1,Bin1
5821,Rb1,Birc5
5822,Rb1,Tdgf1
5823,Rb1,Ccnd1
5824,Rb1,Cdkn1a
5825,Rb1,Dnmt1
5826,Rb1,E2f1
5827,Rb1,Elf1
5828,Rb1,Fos
5829,Rb1,Fosl1
5830,Rb1,H2-Ea-ps
5831,Rb1,Ifi202b
5832,Rb1,Igf2
5833,Rb1,Jun
5834,Rb1,Mybl2
5835,Rb1,Robo3
5836,Rb1,Sp1
5837,Rb1,Spi1
5838,Rbl2,Alb
5839,Rbl2,Birc5
5840,Rbl2,Brca1
5841,Rbl2,Ccna2
5842,Rbl2,Cdc25a
5843,Rbl2,Cdk2
5844,Rbl2,Pcna
5845,Rbl2,Rad51
5846,Rbl2,Sox2
5847,Rbl2,Stmn1
5848,Rora,Apoa1
5849,Rora,Apoc3
5850,Rora,Arntl
5851,Rora,Cav3
5852,Rora,Cpt1b
5853,Rora,Cyp7b1
5854,Rora,E2f1
5855,Rora,Lamb1
5856,Rora,Npsr1
5857,Rora,Pcp2
5858,Rora,Ppara
5859,Rps6ka5,Fos
5860,Runx2,Alpl
5861,Runx2,Asrgl1
5862,Runx2,Atf6
5863,Runx2,Axin2
5864,Runx2,Bax
5865,Runx2,Bglap
5866,Runx2,Bglap2
5867,Runx2,Bmp2
5868,Runx2,COX2
5869,Runx2,Col10a1
5870,Runx2,Col1a1
5871,Runx2,Col1a2
5872,Runx2,Col2a1
5873,Runx2,Crebzf
5874,Runx2,Csn2
5875,Runx2,Cyp11a1
5876,Runx2,Cyp19a1
5877,Runx2,Ddx5
5878,Runx2,Dkk1
5879,Runx2,Dspp
5880,Runx2,Elanee
5881,Runx2,Enpp1
5882,Runx2,Fgr18
5883,Runx2,Fgf18
5884,Runx2,Fgf3
5885,Runx2,Gdf10
5886,Runx2,Gja3
5887,Runx2,Hbegf
5888,Runx2,Hes1
5889,Runx2,Ibsp
5890,Runx2,Ifi204
5891,Runx2,Ihh
5892,Runx2,Ikzf1
5893,Runx2,Lef1
5894,Runx2,Lgals3
5895,Runx2,Mcm3
5896,Runx2,Mgp
5897,Runx2,Mmp13
5898,Runx2,Nr2f2
5899,Runx2,Olfr17
5900,Runx2,Osr1
5901,Runx2,Panx3
5902,Runx2,Pparg
5903,Runx2,Pttg1ip
5904,Runx2,Shox2
5905,Runx2,Smad6
5906,Runx2,Smurf1
5907,Runx2,Sox5
5908,Runx2,Sox6
5909,Runx2,Sox9
5910,Runx2,Sp7
5911,Runx2,Spp1
5912,Runx2,Tcf7
5913,Runx2,Tg
5914,Runx2,Thbs1
5915,Runx2,Tnfsf11
5916,Runx2,Zfp64
5917,Runx3,Ccr7
5918,Runx3,Cd4
5919,Runx3,Cldn7
5920,Runx3,Ifng
5921,Runx3,Itgae
5922,Runx3,Pirb
5923,Runx3,Slc22a17
5924,Runx3,Thbs1
5925,Shh,Gli1
5926,Sin3a,Cebpb
5927,Sin3a,Map4
5928,Sin3a,Nos2
5929,Sin3a,Rest
5930,Sin3a,Smarca4
5931,Sin3a,Sp3
5932,Sin3a,Star
5933,Sirt5,Hmgcs2
5934,Smarca2,Calm1
5935,Smarca2,Ccna2
5936,Smarca2,Cd44
5937,Smarca2,Cdh1
5938,Smarca2,Tmem50a
5939,Smarca4,Adamts1
5940,Smarca4,Calm1
5941,Smarca4,Cd44
5942,Smarca4,Cdh1
5943,Smarca4,Cdkn1a
5944,Smarca4,Epb42
5945,Smarca4,Hmox1
5946,Smarca4,Il4
5947,Smarca4,Mitf
5948,Smarca4,Myog
5949,Smarca4,Nanog
5950,Smarca4,Nfkbia
5951,Smarca4,Pou5f1
5952,Smarca4,Rest
5953,Smarca4,Sall4
5954,Smarca4,Sftpb
5955,Smarca4,Sox2
5956,Smarca4,Sparc
5957,Smarca4,Tbx5
5958,Smarcc1,Nanog
5959,Smarcc1,Psat1
5960,Smarcd1,Arntl
5961,Smarcd1,G6pc
5962,Smarce1,Nanog
5963,Snai1,Cdh1
5964,Snai1,Cdx2
5965,Snai1,Cldn3
5966,Snai1,Col2a1
5967,Snai1,Ctnnb1
5968,Snai1,Cxadr
5969,Snai1,Fn1
5970,Snai1,Hnf4a
5971,Snai1,Id1
5972,Snai1,Itgb4
5973,Snai1,Kit
5974,Snai1,Lin28a
5975,Snai1,Llgl2
5976,Snai1,Mir290a
5977,Snai1,Mir295
5978,Snai1,Mmp2
5979,Snai1,Nanog
5980,Snai1,Nr5a2
5981,Snai1,Ocln
5982,Snai1,Phgdh
5983,Snai1,Ptgs2
5984,Snai1,Runx2
5985,Snai1,Snai1
5986,Snai1,Tcl1
5987,Snai1,Tfcp2l1
5988,Snai1,Thbd
5989,Snai1,Tjp1
5990,Snai1,Trp53
5991,Snai1,Mmp15
5992,Snai2,Bbc3
5993,Snai2,Cdh1
5994,Snai2,Cdx2
5995,Snai2,Col2a1
5996,Snai2,Ctnnb1
5997,Snai2,Dsg2
5998,Snai2,Lpar2
5999,Snai2,H19
6000,Snai2,Ocln
6001,Snai2,Tjp1
6002,Sox2,Atoh1
6003,Sox2,Birc5
6004,Sox2,Ccnd1
6005,Sox2,Cdkn1b
6006,Sox2,Egfr
6007,Sox2,Fgf4
6008,Sox2,Gli3
6009,Sox2,Jag1
6010,Sox2,Lef1
6011,Sox2,Lefty1
6012,Sox2,Ly6a
6013,Sox2,Mir302a
6014,Sox2,Mycn
6015,Sox2,Nanog
6016,Sox2,Neurod1
6017,Sox2,Neurog1
6018,Sox2,Nkx2-1
6019,Sox2,Nr2e1
6020,Sox2,Pou1f1
6021,Sox2,Pou5f1
6022,Sox2,Sema6a
6023,Sox2,Shh
6024,Sox2,Six3
6025,Sox2,Sox2
6026,Sox2,Utf1
6027,Sox2,Xist
6028,Sox2,Zscan10
6029,Sox2,Zfp819
6030,Sox9,Best1
6031,Sox9,Bmi1
6032,Sox9,Catsper1
6033,Sox9,Cdh1
6034,Sox9,Cdkn1a
6035,Sox9,Col2a1
6036,Sox9,Ctgf
6037,Sox9,Ctnnb1
6038,Sox9,Cyp26b1
6039,Sox9,Etv2
6040,Sox9,Fgf9
6041,Sox9,Furin
6042,Sox9,Lxn
6043,Sox9,Matn1
6044,Sox9,Mia
6045,Sox9,Neurog3
6046,Sox9,Nkx3-2
6047,Sox9,Pax3
6048,Sox9,Pdx1
6049,Sox9,Phex
6050,Sox9,Pik3ca
6051,Sox9,Pthlh
6052,Sox9,Ret
6053,Sox9,Sgca
6054,Sox9,Slc6a19
6055,Sox9,Sox10
6056,Sox9,Vegfa
6057,Sox9,Vnn1
6058,Sox9,Wwp2
6059,Spi1,Acp5
6060,Spi1,Aif1
6061,Spi1,Bcl2l11
6062,Spi1,Ccl5
6063,Spi1,Cd1d1
6064,Spi1,Csf1r
6065,Spi1,Dcstamp
6066,Spi1,Elane
6067,Spi1,Elf1
6068,Spi1,Fcer1g
6069,Spi1,Fes
6070,Spi1,Flt3
6071,Spi1,H2-Ab1
6072,Spi1,Igh
6073,Spi1,Ighm
6074,Spi1,Igl
6075,Spi1,Il1b
6076,Spi1,Il7r
6077,Spi1,Il9
6078,Spi1,Irf8
6079,Spi1,Itga2b
6080,Spi1,Itgb3
6081,Spi1,Med1
6082,Spi1,Mef2c
6083,Spi1,Mmp13
6084,Spi1,Mrc1
6085,Spi1,Ncf1
6086,Spi1,Ncf4
6087,Spi1,Nfkb1
6088,Spi1,Oprm1
6089,Spi1,Pirb
6090,Spi1,Ptgds
6091,Spi1,Ptprc
6092,Spi1,Ptpro
6093,Spi1,Scn8a
6094,Spi1,Tal1
6095,Spi1,Tal2
6096,Spi1,Tec
6097,Spi1,Tlr4
6098,Spi1,Tnf
6099,Srebf1,Abca3
6100,Srebf1,Abcd2
6101,Srebf1,Acaca
6102,Srebf1,Acss2
6103,Srebf1,Adipoq
6104,Srebf1,Ankrd2
6105,Srebf1,Cd5l
6106,Srebf1,Cdkn1a
6107,Srebf1,Cidea
6108,Srebf1,Clu
6109,Srebf1,Cyp8b1
6110,Srebf1,Elovl3
6111,Srebf1,Elovl5
6112,Srebf1,Fabp6
6113,Srebf1,Fas
6114,Srebf1,Fasn
6115,Srebf1,Fbxw7
6116,Srebf1,Gck
6117,Srebf1,Gpam
6118,Srebf1,Hmgcr
6119,Srebf1,Hmox1
6120,Srebf1,Il17a
6121,Srebf1,Kcnj3
6122,Srebf1,Lep
6123,Srebf1,Lipe
6124,Srebf1,Mstn
6125,Srebf1,Nlrp1a
6126,Srebf1,Npc1
6127,Srebf1,Nr0b2
6128,Srebf1,Pla2g6
6129,Srebf1,Ppargc1a
6130,Srebf1,Ptgds
6131,Srebf1,Retn
6132,Srebf1,Scd1
6133,Srebf1,Slc2a4
6134,Srebf1,Thrsp
6135,Sufu,Gli2
6136,Sufu,Gli3
6137,Tbx21,Gata3
6138,Tbx21,Hand2
6139,Tbx21,Ifng
6140,Tbx21,Il21
6141,Tbx21,Il23r
6142,Tbx21,Il4
6143,Tbx21,Il7
6144,Tbx21,S1pr5
6145,Tbx21,Spp1
6146,Tbx21,Ifngas1
6147,Tbx3,Bglap
6148,Tbx3,Cdkn1a
6149,Tbx3,Gja1
6150,Tbx3,Gja5
6151,Tbx3,Hnf1b
6152,Tbx3,Ibsp
6153,Tbx3,Nppa
6154,Tbx3,Onecut1
6155,Tbx3,Runx2
6156,Tbx3,Sp7
6157,Tead2,Fgfr4
6158,Tead2,Pax3
6159,Tead2,Trp53
6160,Tead4,Acta2
6161,Tead4,Fgfr4
6162,Tead4,Ppp1r16a
6163,Tead4,Vegfb
6164,Tgfb1,Col1a2
6165,Tgfb1,Foxp3
6166,Tgfb1,Klf6
6167,Tgfb1,Mycn
6168,Tgfb1,Tbx21
6169,Thra,Abcd2
6170,Thra,Jag1
6171,Thrb,Abcd2
6172,Thrb,Ccnd1
6173,Thrb,Mlxipl
6174,Thrb,Tshb
6175,Tlr4,Csf3
6176,Tnfaip3,Bax
6177,Tnfaip3,Ppara
6178,Ttf1,Sftpc
6179,Ttf2,Tg
6180,Ttf2,Tpo
6181,Twist1,Abcg2
6182,Twist1,Alx3
6183,Twist1,Brd4
6184,Twist1,Cdh1
6185,Twist1,Cdkn1a
6186,Twist1,Ckm
6187,Twist1,Col2a1
